screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
elonmusk,2020-01-22T13:04:04Z,@GamingSpeedy We’re working on it,62,1328,Speedy_Edits,,,Twitter for iPhone,en,1219968977142800384
elonmusk,2020-01-22T12:13:30Z,"@AypierreMc Agreed, v important",1345,31622,AypierreMc,,,Twitter for iPhone,en,1219956252610113538
elonmusk,2020-01-22T12:02:54Z,@thirdrowtesla Blazing Saddles,93,3148,thirdrowtesla,,,Twitter for iPhone,en,1219953581496860673
elonmusk,2020-01-22T07:23:38Z,@Kristennetten @tobyliiiiiiiiii Working on it,44,1802,Kristennetten,,,Twitter for iPhone,en,1219883304893198336
elonmusk,2020-01-22T07:19:46Z,@tobyliiiiiiiiii It’s on the list,192,11703,tobyliiiiiiiiii,,,Twitter for iPhone,en,1219882329335902208
elonmusk,2020-01-22T07:15:20Z,Want to play The Witcher game on your Tesla? (you can already watch the show on Tesla Netflix theater),8839,84427,,,,Twitter for iPhone,en,1219881215156801537
elonmusk,2020-01-22T07:02:27Z,@ICannot_Enough @thirdrowtesla Explains the sad lack of progress in candy research!,200,4783,ICannot_Enough,,,Twitter for iPhone,en,1219877970724163591
elonmusk,2020-01-22T05:52:01Z,"@brianm853 Yeah, doors are 40 ft wide",36,1327,brianm853,,,Twitter for iPhone,en,1219860245352189952
elonmusk,2020-01-22T05:49:57Z,"@JaneidyEve Yeah, we just finished two more propellant domes. SpaceX team &amp; supporting suppliers are doing amazing work ramping Starship production.",132,3814,JaneidyEve,,,Twitter for iPhone,en,1219859725564678145
elonmusk,2020-01-22T05:47:00Z,@TJ_Cooney @SpaceX Nice shot,72,2735,TJ_Cooney,,,Twitter for iPhone,en,1219858983781126144
elonmusk,2020-01-22T05:45:08Z,Improved Accommodations https://t.co/iRBK2yIfd7,2168,61510,,,,Twitter for iPhone,en,1219858516619358208
elonmusk,2020-01-21T23:30:24Z,@detroitnews Yay!,178,5960,detroitnews,,,Twitter for iPhone,,1219764212278464512
elonmusk,2020-01-21T17:07:24Z,@vm_one1 @Exhaustedpengu1 @RationalEtienne Would like to take a moment to thank Michael &amp; Ze’ev for helping Tesla. It was very hard work &amp; both could’ve just rested on their laurels. Much appreciated 🍻.,81,1319,elonmusk,,,Twitter for iPhone,en,1219667824991506433
elonmusk,2020-01-21T17:02:08Z,@nichegamer 🤣,55,1792,nichegamer,,,Twitter for iPhone,,1219666500304474112
elonmusk,2020-01-21T16:29:49Z,@PicklePunchD @flcnhvy @thirdrowtesla @Gfilche @Sofiaan @Kristennetten @vincent13031925 Walk this way https://t.co/okyi7invhi,57,765,PicklePunchD,,,Twitter for iPhone,en,1219658367855157259
elonmusk,2020-01-21T16:24:06Z,@flcnhvy @thirdrowtesla @Gfilche @Sofiaan @Kristennetten @vincent13031925 Great talking with @thirdrowtesla!,101,1690,flcnhvy,,,Twitter for iPhone,en,1219656929015934976
elonmusk,2020-01-21T16:17:46Z,@nichegamer https://t.co/RPcGOjPtfF,501,5627,nichegamer,,,Twitter for iPhone,,1219655334492606465
elonmusk,2020-01-21T14:10:55Z,"@vm_one1 @Exhaustedpengu1 @RationalEtienne Michael Marks, then Ze’ev Drori, but I helped out as co-CEO as they didn’t have much automotive domain expertise",55,1468,vm_one1,,,Twitter for iPhone,en,1219623411376443393
elonmusk,2020-01-20T19:28:20Z,@SpaceX Dragon trunk from in-flight abort test is in surprisingly good shape! https://t.co/IGeffiNh9A,1652,33574,SpaceX,,,Twitter for iPhone,en,1219340904407977984
elonmusk,2020-01-20T07:12:23Z,@John_Gardi @LytovchenkoSerg @Joffan7 @julia_bergeron @NASASpaceflight Exactly,44,779,John_Gardi,,,Twitter for iPhone,en,1219155698086486016
elonmusk,2020-01-20T05:19:37Z,"@JimBridenstine @NASA @SpaceX @Commercial_Crew Thanks on behalf of the @SpaceX  team! Thank you also for the support @NASA has provided over the years, without which this would not have happened.",414,10411,JimBridenstine,,,Twitter for iPhone,en,1219127317957615617
elonmusk,2020-01-19T19:30:31Z,"RT @SpaceX: Crew Dragon separating from Falcon 9 during today’s test, which verified the spacecraft’s ability to carry astronauts to safety in the unlikely event of an emergency on ascent https://t.co/rxUDPFD0v5",23675,0,,SpaceX,,Twitter for iPhone,en,1218979065878712320
elonmusk,2020-01-19T18:40:17Z,@thirdrowtesla Haha,141,5281,thirdrowtesla,,,Twitter for iPhone,tl,1218966423516647424
elonmusk,2020-01-19T18:39:37Z,RT @SpaceX: Splashdown of Crew Dragon in the Atlantic Ocean! https://t.co/V1C2Xfd9Mk,3617,0,,SpaceX,,Twitter for iPhone,en,1218966257552318464
elonmusk,2020-01-19T18:39:33Z,RT @SpaceX: Dragon's main parachutes have been deployed https://t.co/SMLK62YXPP,1453,0,,SpaceX,,Twitter for iPhone,en,1218966241043533826
elonmusk,2020-01-19T18:39:30Z,RT @SpaceX: Dragon's drogue chutes deployed nominally https://t.co/vdzIjDmTO7,848,0,,SpaceX,,Twitter for iPhone,en,1218966226401202179
elonmusk,2020-01-19T18:39:26Z,RT @SpaceX: Dragon’s trunk has deployed https://t.co/bxRPYGpJTx,2017,0,,SpaceX,,Twitter for iPhone,en,1218966209221332994
elonmusk,2020-01-19T18:39:22Z,RT @SpaceX: Dragon has separated from Falcon 9 and its SuperDraco engines have completed their burn https://t.co/tDhogz1qQ9,1725,0,,SpaceX,,Twitter for iPhone,en,1218966192171384832
elonmusk,2020-01-19T18:39:19Z,RT @SpaceX: Liftoff! https://t.co/Ak8lJ3igyW,5166,0,,SpaceX,,Twitter for iPhone,en,1218966182721658885
elonmusk,2020-01-19T18:38:32Z,"RT @NASA: Test complete! Today, @SpaceX completed its In-Flight Abort Test designed to show the #CrewDragon spacecraft’s capability to safely separate from the rocket in the unlikely event of an inflight emergency: https://t.co/j7v2y8svOk https://t.co/VbKh9E2BAQ",1439,0,,NASA,,Twitter for iPhone,en,1218965984423358467
elonmusk,2020-01-19T15:27:32Z,"RT @NASA: Today’s @SpaceX In-Flight Abort test, which does not have @NASA_Astronauts onboard the spacecraft, is intended to demonstrate #CrewDragon’s ability to reliably carry crew to safety in the unlikely event of an emergency on ascent. Watch: https://t.co/vjbZFBIMHD https://t.co/ARU20BGVua",1518,0,,NASA,,Twitter for iPhone,en,1218917918848757760
elonmusk,2020-01-19T15:27:06Z,"Dragon high altitude, supersonic abort test is a risky mission, as it’s pushing the envelope in so many ways",3132,74672,,,,Twitter for iPhone,en,1218917806831472642
elonmusk,2020-01-19T15:25:07Z,RT @SpaceX: Watch live as SpaceX tests Crew Dragon’s in-flight launch escape capabilities  https://t.co/lcfz0LS8O9,6782,0,,SpaceX,,Twitter for iPhone,en,1218917307709300736
elonmusk,2020-01-19T15:24:32Z,5 mins from liftoff https://t.co/5CHzQBfXrr,2787,37816,,,,Twitter for iPhone,en,1218917164020838401
elonmusk,2020-01-19T05:40:24Z,"RT @SpaceX: Standing down from today’s in-flight Crew Dragon launch escape test attempt due to sustained winds and rough seas in the recovery area. Now targeting Sunday, January 19, with a six-hour test window opening at 8:00 a.m. EST, 13:00 UTC",2013,0,,SpaceX,,Twitter for iPhone,en,1218770158883430400
elonmusk,2020-01-18T20:44:40Z,"RT @Commercial_Crew: .@NASA and @SpaceX are standing down from today’s #CrewDragon In-Flight Abort test due to poor splashdown and recovery weather.

The demonstration is now targeted for Sunday, Jan. 19. The six-hour launch window will open at 8am ET. https://t.co/Sw7akcsgJC https://t.co/N1XwE0A337",899,0,,Commercial_Crew,,Twitter for iPhone,en,1218635338316304385
elonmusk,2020-01-18T20:31:26Z,@EvaFoxU Yes,200,10169,EvaFoxU,,,Twitter for iPhone,,1218632009045594112
elonmusk,2020-01-18T15:44:08Z,https://t.co/MHokq4KVEc,7088,86965,elonmusk,,,Twitter for iPhone,,1218559706739789825
elonmusk,2020-01-18T09:17:53Z,Meteor!! https://t.co/PyXbRZR013,31031,297284,,,,Twitter for iPhone,es,1218462503291588615
elonmusk,2020-01-18T02:36:13Z,RT @SpaceX: Latest weather data suggests sustained winds and rough seas in the recovery area during the top of tomorrow’s four-hour launch escape test window; now targeting toward the end of the window. Will continue to monitor weather and update the T-0 accordingly in the morning,996,0,,SpaceX,,Twitter for iPhone,en,1218361419034320897
elonmusk,2020-01-17T22:13:48Z,@JaneidyEve Yes,49,1187,JaneidyEve,,,Twitter for iPhone,,1218295383769534466
elonmusk,2020-01-17T22:10:12Z,Best place to view is from the beach. Excitement guaranteed! https://t.co/6XSiK5dWEn,401,8095,elonmusk,,,Twitter for iPhone,en,1218294475899850753
elonmusk,2020-01-17T22:09:37Z,"Dragon Spacecraft supersonic abort test coming up either tomorrow or Sunday, depending on weather @NASA @SpaceX",1525,27194,,,,Twitter for iPhone,en,1218294328566509568
elonmusk,2020-01-17T22:06:59Z,"RT @NASA: LIVE NOW: Hear from mission experts as they talk about @SpaceX's In-Flight Abort Test. The test will demonstrate #CrewDragon’s ability to safely escape the Falcon 9 rocket in the unlikely event of an emergency during launch.

Watch: https://t.co/ZuxLDtRxxM. Ask ?s using #AskNASA https://t.co/ntILp2hgiK",790,0,,NASA,,Twitter for iPhone,en,1218293666659192837
elonmusk,2020-01-17T22:02:59Z,@jm_marchante @kekai What should we change?,50,890,jm_marchante,,,Twitter for iPhone,en,1218292661339082752
elonmusk,2020-01-17T21:55:53Z,"@kekai Munro’s analysis of Tesla engineering is accurate, both pro &amp; con. I think he will appreciate some elements of the Model Y body design.",172,2377,kekai,,,Twitter for iPhone,en,1218290871126216704
elonmusk,2020-01-17T21:30:05Z,RT @arstechnica: SpaceX will shut down its rocket mid-flight to test Dragon’s escape system https://t.co/316e2oxTjP by @SciGuySpace,429,0,,arstechnica,,Twitter for iPhone,en,1218284380763779072
elonmusk,2020-01-17T10:31:00Z,"@Erdayastronaut @SPEXcast @SciGuySpace Even more important for a a reusable rocket, as cost of propellant actually becomes relevant &amp; anything below T/W of 1 is wasted fuel &amp; oxygen",92,2271,Erdayastronaut,,,Twitter for iPhone,en,1218118516332580865
elonmusk,2020-01-17T09:13:15Z,Hehehe https://t.co/bnlN7Vn6bl,36352,253713,,,,Twitter for iPhone,tl,1218098951905107968
elonmusk,2020-01-17T02:23:01Z,@jameslin123321 @Erdayastronaut Helping to pay for this is why I’m accumulating assets on Earth.,436,6275,elonmusk,,,Twitter for iPhone,en,1217995711196778497
elonmusk,2020-01-17T02:14:30Z,"@jameslin123321 @Erdayastronaut Loading the Mars fleet into Earth orbit, then 1000 ships depart over ~30 days every 26 months. Battlestar Galactica …",572,9274,jameslin123321,,,Twitter for iPhone,en,1217993568482025472
elonmusk,2020-01-17T02:09:23Z,"@mstrwilliam00 @Erdayastronaut Aiming for 20 to 30 years, like aircraft",78,1430,mstrwilliam00,,,Twitter for iPhone,en,1217992281891823622
elonmusk,2020-01-17T02:08:58Z,@Kristennetten @PicklePunchD @Erdayastronaut Yes. There will be a lot of jobs on Mars!,288,3075,Kristennetten,,,Twitter for iPhone,en,1217992175452995584
elonmusk,2020-01-17T02:07:41Z,"@PicklePunchD @Erdayastronaut Needs to be such that anyone can go if they want, with loans available for those who don’t have money",196,2416,PicklePunchD,,,Twitter for iPhone,en,1217991853615677440
elonmusk,2020-01-17T02:05:51Z,@EcoHeliGuy @Erdayastronaut Yeah. A lot of work is needed for propellant production on Mars.,63,1123,EcoHeliGuy,,,Twitter for iPhone,en,1217991389834661888
elonmusk,2020-01-17T02:03:56Z,@PRANSHUAGARWA13 @Erdayastronaut Yes,71,1354,The_Pranshu_Ag,,,Twitter for iPhone,,1217990910052458497
elonmusk,2020-01-17T02:03:03Z,@Erdayastronaut That’s the goal,226,4772,elonmusk,,,Twitter for iPhone,en,1217990687259414528
elonmusk,2020-01-17T02:01:37Z,@Erdayastronaut Building 100 Starships/year gets to 1000 in 10 years or 100 megatons/year or maybe around 100k people per Earth-Mars orbital sync,493,5311,elonmusk,,,Twitter for iPhone,en,1217990326867988480
elonmusk,2020-01-17T01:56:37Z,"@Erdayastronaut Starship design goal is 3 flights/day avg rate, so ~1000 flights/year at &gt;100 tons/flight, so every 10 ships yield 1 megaton per year to orbit",572,7519,Erdayastronaut,,,Twitter for iPhone,en,1217989066181898240
elonmusk,2020-01-17T01:46:26Z,Megatons per year to orbit are needed for life to become multiplanetary,3613,63660,,,,Twitter for iPhone,en,1217986505513172992
elonmusk,2020-01-17T01:43:05Z,@fighteer1 @LCS_Big_Mike @SciGuySpace That’s about right,36,776,fighteer1,,,Twitter for iPhone,en,1217985663699546112
elonmusk,2020-01-17T00:40:52Z,@g33st111 Reaction to Cyberpunk 2077 slipping release date to September,310,6385,g33st111,,,Twitter for iPhone,en,1217970003934244864
elonmusk,2020-01-16T22:51:19Z,"@SPEXcast @SciGuySpace What’s amazing is how non-linear the effect of gravity is. Starship can travel by itself from surface of Mars to surface of Earth, but requires massive booster on Earth with orbital refilling to get to Mars, which is ~38% of Earth gravity.",126,1882,elonmusk,,,Twitter for iPhone,en,1217942433176010752
elonmusk,2020-01-16T22:47:02Z,"@SPEXcast @SciGuySpace Densification isn’t needed to return the ship &amp; limited cargo from Mars, but it’s an option for increasing cargo return capability if needed",59,1227,SPEXcast,,,Twitter for iPhone,en,1217941355374112768
elonmusk,2020-01-16T22:44:07Z,"@SciGuySpace Fundamental issue with SLS is that it’s not reusable, which means that a billion dollar rocket is blown up every launch! 💯 tragedy.",289,3274,SciGuySpace,,,Twitter for iPhone,en,1217940623698755584
elonmusk,2020-01-16T22:41:18Z,"@SciGuySpace Densifying hydrogen is difficult, as its liquid temp is close to absolute zero. Much easier with CH4, which is an underappreciated advantage. Cooling O2 is good too, but becomes operationally difficult at N2 liquid temp, as air is ~78% N2. Entire system wants to drip air!",85,1519,SciGuySpace,,,Twitter for iPhone,en,1217939915981250560
elonmusk,2020-01-16T20:12:34Z,"@Teslarati Sorry, migh have brought the site down",189,7596,Teslarati,,,Twitter for iPhone,en,1217902485391560704
elonmusk,2020-01-16T20:07:42Z,RT @Teslarati: The Boring Company releases new images of Las Vegas project as tunnel nears 50% mark https://t.co/3ukxT2C0EE,1254,0,,Teslarati,,Twitter for iPhone,en,1217901259140632577
elonmusk,2020-01-16T17:16:43Z,"RT @NASA: Targeted for Sat., Jan. 18: the final major test before @NASA_Astronauts fly on the @SpaceX #CrewDragon. This @Commercial_Crew in-flight abort test will demo that the crew system can protect astronauts in the unlikely event of an emergency during launch: https://t.co/DqW77V2nTR https://t.co/fzsTa7Jv58",1851,0,,NASA,,Twitter for iPhone,en,1217858232426741760
elonmusk,2020-01-16T09:35:55Z,"Starship orbital vehicle SN1, liquid oxygen header tank &amp; nosecone https://t.co/IaSEdIyZgP",4156,71918,,,,Twitter for iPhone,en,1217742268393607168
elonmusk,2020-01-15T20:19:53Z,"RT @Commercial_Crew: .@SpaceX's uncrewed in-flight abort test is targeted for 8am ET on Jan. 18. This test will show that the #CrewDragon can protect astronauts even in the unlikely event of an emergency during launch.

Currently, weather is 90% GO for the demonstration. https://t.co/PgHZol6PQA https://t.co/kWCq7IHiq1",1486,0,,Commercial_Crew,,Twitter for iPhone,en,1217541936099147776
elonmusk,2020-01-15T17:09:01Z,@nntaleb Just saw this today. Tesla refunds in general should be easy to get electronically &amp; certainly through customer service. Will he addressed.,256,12865,nntaleb,,,Twitter for iPhone,en,1217493904297058304
elonmusk,2020-01-14T20:20:57Z,"@ErlendMoberget @ramez @KHayhoe Very true. What’s really mindblowing is how much energy the sun outputs &amp; how little of it is absorbed by Earth. There is sooo much solar energy. We can solar power all of human civilization with a tiny % of Earth’s surface, which is a super tiny % of energy emitted by the sun.",429,4739,ErlendMoberget,,,Twitter for iPhone,en,1217179817772105728
elonmusk,2020-01-14T20:14:59Z,"@Alejandro_DebH @macshlibber @SpaceflightNow Advancing humanity’s understanding of the Universe is a fundamental motivator for SpaceX! Starship can put giant 🔭 in orbit &amp; on moon. With an occluder, could image 🌏 in other star systems.",163,1991,Alejandro_DebH,,,Twitter for iPhone,en,1217178315540140032
elonmusk,2020-01-14T20:08:58Z,@Neuro_Skeptic One person’s MRI machine is another’s railgun! Made a primitive one when I was studying physics at Penn. Hard to wield though.,100,2295,Neuro_Skeptic,,,Twitter for iPhone,en,1217176801866203136
elonmusk,2020-01-14T20:04:32Z,"@Alejandro_DebH @macshlibber @SpaceflightNow Exactly. We’ve had good discussions with leading astronomers. One way or another, we’ll make sure Starlink doesn’t inhibit new discoveries or change the character of the night sky.",114,1486,Alejandro_DebH,,,Twitter for iPhone,en,1217175688228159488
elonmusk,2020-01-14T18:23:23Z,Great song https://t.co/Zojlie0GG7,530,10712,,,,Twitter for iPhone,en,1217150232678416384
elonmusk,2020-01-14T17:59:16Z,"T-shirt is bulletproof &amp; makes u buff!
https://t.co/wO0oAakclu https://t.co/8k1WvVO1sm",2992,47998,,,,Twitter for iPhone,en,1217144162757120000
elonmusk,2020-01-14T02:01:23Z,@rhoehn @Tesla Thanks for mentioning! We should’ve done this ages ago.,155,7678,rhoehn,,,Twitter for iPhone,en,1216903105352060928
elonmusk,2020-01-13T18:47:40Z,"@ramez @KHayhoe Good analysis, although a bit conservative imo. However, using a high upper bound for land area that’s *still* a tiny % of the US prob helps convert some naysayers. That giant fusion reactor in the sky called the sun outputs a truly staggering amount of energy!",215,3492,ramez,,,Twitter for iPhone,en,1216793954642825216
elonmusk,2020-01-12T08:30:15Z,.@Space_Station https://t.co/1qD2qn0waJ,1021,20064,,,,Twitter for iPhone,,1216276190798995457
elonmusk,2020-01-12T08:27:01Z,"RT @yousuck2020: [WANTED!!!] 
Why not be the ‘first woman’ to travel to the moon?
#MZ_looking_for_love 
https://t.co/R5VEMXwggl https://t.co/mK6fIJDeiv",24893,0,,yousuck2020,,Twitter for iPhone,en,1216275373794693120
